,Title,Content
409,Found prescription glasses,Found prescription glasses last Saturday afternoon- let me know if where you might of lost them nd we will return :)    
410,Missing Cat Daisy🤍,"Our Beloved Daisy has been missing since Friday morning🐈‍⬛🤍She’s a medium length hair grey/black tabby that’s fixed. She’s a 12yr old girl that’s super friendly, loves her pats, chipped, no collar and must be missing her family🤍please call  show contact info
 with any info
Thank you 🙏    "
411,STOLEN: Blue Workmans Adult Tricycle with basket,"I am a 74 year old woman.  My tricycle was stolen while I was shopping at Ralph's a week ago.  It is a Workmans brand, blue, with a large basket on the rear.  I depend on it for shopping and transportation.  Please text me or call the police if you see a used, blue adult tricycle, as in all likelihood it is mine.  Thank you.    "
412,Lost car keys,Hello I lost my keys today possibly dropped them inside of Home Depot or outside in the parking lot there a Volkswagen car keys and has a house key with a little  plaque that says Mexicali b.c. if found please message me !!    
413,Keys found on state,Kets found near modern times Sunday December 5 at 8:am    
414,Found: Apple IPods Pro CASE,"I found the charging case for IPods PRO (wireless charging} case  on my ride today. Describe your route and Identify them and I will get it back to you.

No reward wanted. 

  I Pod, PRO, EARBUDS. CASE    "
415,Ping G400 golf club,"Lost a Ping G400 8 iron golf club that fell out of my truck on Friday, December 3rd, probably somewhere around State Street but could have been any number of places.    "
416,Two Stolen Bikes,"Two bikes were stolen from us off of our car rack - they should both still have a U-Lock attached, so that’s a dead give away.

One is a black and blue Marin Eldridge. The other is a bright yellow and blue Marlin 5 TREK.

These bikes were stolen last night (11/19) between 9pm and 9am near 225 W. Sola Street.

Please call or text us or call 911 if you see either of them in this area - thank you!!    "
417,FOUND DOG,"Black and white long hair dog found on Sunday 10/24/21 at 3:00pm 
Between De La Vina and Bath    "
418,Found AirPods! (still not claimed by owner),"I found some AirPods on my walk this morning. I noticed a pod was missing but I found that too a little further down on the walk. They were found on the corner of Victoria & Bath at 9am this morning.

▪︎If you're missing these,, please respond stating what design is on the front of the case :)
"
419,Lost wallet Mesa Park to Shoreline,"Lost my wallet on a walk through mesa park to shoreline.. 
show contact info
 Shane Byron Foulk    "
420,Emily’s keys,"Power key and several more. Found on beach. Call me  show contact info
"
421,Found pole saw attachment,Found pole saw attachment on the Mesa.  Email with description and when/where you lost it and it's yours!    
422,Lost Wallet Lazy Acres Parking Lot Friday 11/5,"Lost around 7pm. Used in the store then have not seen since.
$200 reward for return with all the cards, I don't care about the cash.    "
423,lost my beautiful kitty Sweetie Pie,"Sweetie Pie is a smaller cat about 1 year and 8 months old. commonly known as a tabby she has the lines coming down on her forehead into perfect two pointed pitch forks and very big eyes. I trained her, she plays catch, retreives, and is very inteligent.I was her entire world and she mine, as I got her a week after my brother died, leaving me the last one in the family. She was in the car, I parked in shade at Terrible Herbst and thought she had gone under the seat when I got back to the car.This was on September 13, of this year.She has a chip and her shots. Please let me know if you find her.  I am 68, disabled, and I still cry so much about her.    "
424,bicycle found,"Light blue, Women’s Hawaiian beach cruiser. 3 speed.    "
425,Lost female dog with milk in her teets...,She looks like a cross between doberman and chocolate lab. She just got done weening a litter of puppies. She was last seen on Whitter and Gilbert street in Hemet. She is friendly. Please contact with any information you might have. 11/30/21.  Sad to say I have no picture of her.    
426,Beats earbuds,"A little beat up, may have been run over. I can't determine if they work anymore.
You describe...    "
427,found - vintage style Christmas brooch pin,"Found - Christmas brooch Friday 12/3/21 at the top of Elings Park Santa Barbara Mesa on the main  trail eastward  of paraglider field. Hope to return rightful owner  when you describe it to me. 

"
428,Lobster trap crab trap share with fishermen,"good shape  - see photo for ID tags (maybe fish and game has records?)
approx halfway between Hendry’s and Mesa Lane steps    "
429,lost my card wallet,"lost my black metal credit card wallet sometime between Sunday and Today. If you have found it, please do message me, as it has all of my credit cards…

thank you!    "
430,Stolen Ebike,"FLX Blue step-thru e-bike. Very brazen, entered yard and next to my bedroom window.    "
431,Found Bicycle cable lock,"Found a black bicycle cable lock on the coaster 12/2/2021 un locked. I turned it into the conductor it was un locked and the first and last  number of the combo is 5-9.

Ray    "
432,Lost Drone on Mesa,"I’m a professional photographer.  My drone had some issues on Sunday and landed on the Mesa cliffside (neighborhood on Medcliffe Rd, near Douglas Preserve).  If you know anyone who lives in the neighborhood or hears anything about a drone being found, please contact me!  its very expensive and i’m desperate…

thank you!    "
433,Found dog,Found dog in Oceanside near Foussatt and Noreen Way    
434,SBCC ID Krystal Hidalgo,Found on Samarkand Dr near Stanley Dr.    
435,Lost: Olympus Binoculars - Pershing Park,Lost my Olympus Binoculars at Pershing Park parking lot yesterday Sat. 11/13. They were in a black soft case. If found please let me know. Thanks    
436,Lost baby bracelet,"My son dropped his bracelet last week without us noticing. We're guessing it will be at Tucker's Grove, Kiwanis meadow or the hiking trail. Might also be at lane farms or McKenzie park in the grass near the playground. We regularly walk Samarkand Dr as well. I know it's a long shot but it has much sentimental value, he's been wearing it since birth.    "
437,Found Car Key,"One car key, describe and I'll get it to you.    "
438,Lost Iphone with a black case,"Lost iPhone on 11/10 around 1 am while riding my bike near Catedral Oak school.
Let me know if you found it.
Thank you
"
439,Lost keys on Retractable keychain,"Lost two keys on Friday 19th, on a retractable keychain , with a orange small pouch and little bluebird. I don’t know where I lost them, I went to a couple different places, CVS at San Roque, Ride on the Mesa, and 99 cent store by Foodland on San Andres.    "
440,FOUND TOOLS ON OLD SAN MARCOS,We drove past you on Old San Marcos around 3 pm on 11/16/2021. Your tailgate was open and we found tools on the road. Contact us with a description of the tools lost and we will get them back to you!!!!    
441,Lost Milwaukee flashlight and Milwaukee headlamp and Gerber Multi-tool,"Purse fell off the car last night at Foothill and Las Positas. Lost black Milwaukee flashlight and a red Milwaukee headlamp and a black Gerber multi-tool. Please call  show contact info
. Thanks.    "
442,Lost hearing aid,One hearing aid lost near the grass lawn behind Jack in the Box on Temecula Parkway last SAT morning. $100 REWARD with photo so I can ID as mine.    
443,Lost beloved stuffed bunny,"My son lost his grey bunny (Jellycat brand, VERY well loved i.e., ratty), most likely left in a cart or on a table outside of Gelsons. He's heartbroken and we're hoping someone found it. 
Text  show contact info
 if you found ""Bubba""    "
444,Toyota FOB/keys found,Keys found Sunday morning (10/31). Send me an email and describe your keys. The big key goes to a Toyota.    
445,LOST DOG,"$300 REWARD!!
Small brown and white mixed breed dog. Papillon/Spaniel/Corgi cross. Lost Wednesday evening Dec 1 at the Jefferson St and Las Floras Dr intersection.
Older male around 12 years old, 10-12”tall, 17 pounds.Short hair, long tail. Reward. 
Please call  show contact info
"
446,Male White Chiahuahua,"We lost our White W/tan spots- Chihuahua on Oct 26th, from Banning Ca 92220  
Spencer was chipped AVID# 043-869-060  lic L18 020424
He has a kink in the end of his tail and a mole on his front paw.
  Thanks   Ginger Lueder   show contact info

"
447,Lost Wallet near 6071 Joshua Palmer Wy,I lost a black Wallet. Dropped it or fell out of my pocket as I walked out of Chevron.. if found please contact me asap. Need my ID to get on a plane to go home for the holiday.    
448,"Blue lens, clear frame Revo sunglases","I lost my blue lens, clear frame Revo sunglasses somewhere along the Goleta bike path/Maria Ignacio trail/up for Kellogg tennis courts

show contact info
"
449,Lost White Lab Dog,"Help! LOST DOG. Elderly white lab wandered out of backyard on Camino del Robles but could have walked out to Puente and anywhere in the neighborhood. No collar on. He is 15 1/2 and may be disoriented and not know his way back home. If you see him, please, please call  show contact info
. His name is Takotah.    "
450,"Lost Bird ****REWARD $1,000","We lost our pet bird. She/he is a cockatiel, medium sized with grey and white feathers with hints of yellow, orange checks and a yellow comb. I believe she/he is considered a cinnamon pearl pied mutation, 3 yrs old, goes by the name Pistol or BabyBird, she/he's sweet and very deeply missed. We never DNA tested so cannot be sure of gender. Our bird does not whistle, loves to play, take baths and will chew just about anything. Just cherish this little one so much! If you have been caring for her or know where she is, we are truly grateful but please let me know. We just want our bird home and to know she is safe.
REWARD $1,000.00, we will cover any veterinarian expenses, we will reward anyone with information leading to the return of our cockatiel. 
Last seen, College Blvd and Lake, Oceanside, 92056 in the Tri-City area, close to Carlsbad, Vista and Oceanside    "
451,Lost Silver Ring,"Lost a silver unique design ring with the initials “M.S.” on the inside. Pattern is the shape of a grapevine. Lost in South Ponto beach in Carlsbad.

 Financial reward will be given if found.    "
452,LOST ORANGE MALE TABBY,MALE ORANGE TABBY NAMED ANGUS HAS NO TEETH!!!1 MISSING SINCE 11/26/2021    
453,Missing Bird/Reward $1000,"We lost our pet bird. She/he is a cockatiel, medium sized with soft grey and white feathers with hints of yellow, orange checks and a yellow comb. I believe she/he is considered a cinnamon pearl pied mutation, 3 yrs old, goes by the name Pistol or BabyBird, she/he's sweet and very deeply missed. We never DNA tested so cannot be sure of gender. Our bird does not whistle, loves to play, take baths, does batwigs and will chew just about anything. Just cherish this little one so much! If you have been caring for her or know where she is, we are truly grateful but please let me know. We just want our bird home and to know she is safe.
REWARD $1,000.00, we will cover any veterinarian expenses, we will, also, reward anyone with information leading to the return of our cockatiel.
Last seen, College Blvd and Lake, Oceanside, 92056 in the Tri-City area, close to Carlsbad, Vista and Oceanside    "
454,Stolen Motorcycle Hwy. 154 - reward 4 information leading to recovery,"Hello Craigslisters, I am soliciting the help of the ""community"" in recovering a Red and White 1990 Honda CBR1000 parked at the driveway mouth of 2260 San Marcos Pass Rd. (Hwy. 154)...it was taken Monday September 6th (labor day)between 4:45p.m. and 7:15p.m. The bike had a for sale sign on it and had been there about 10  days. If you have friends who regularly drive the pass or were driving the pass on labor day and might have seen men taking it away please contact me immediately. A reward is offered for information helpful in recovering the bike or apprehending the thieves. Thank you for reading and in advance for any effort or contribution made toward righting this wrong.
Please ask for Frank    "
455,Lost black Samsung Galaxy Phone,"Hi, I believe I left my black Samsung galaxy phone sitting on a ledge right between Derfs Cafe and Behavoral Wellness, across from Daily Grind Coffee Shop and up a few storefronts. When I came back the Phone was gone, if you happened to have found it please contact  show contact info
. Thank you!    "
456,MISSING!!,Missing since 12/5/21. She has her name tags with my contact information.  She walks slow because she's an old lady . Please come home safely 😔    
457,Lost card holder,Grey card holder wallet with id & bus pass inside.    
458,Found lost ear bud on the Coaster,"Riding the train the other week of Nov 21 thru the 26 at the San Diego Station, I found a ear but only one! If you lost one tell me the make and color and  left or right ear and you can come and pick it up. If you could tell me the day you lost it  that would be even better as I know the day I found it.  I have no use for one I an sure you would like it back.    "
459,Lost Dog,"Snow has been missing since November 17, 2021. At this point I believe someone has her. She was my husband's dog whom we lost too recently. We would like her back home with us. If you have a dog that you found around the time Snow went missing and it looks like her, thank you for taking her in, but please call so she can be reunited with her famiy. My family and I have been devastated about not only the loss of my husband but now Snow. If by any chance she is still roaming around and you happen to come across a dog that may be her, please call. Thank you very much.    "
460,Missing 3mo Blue Nose Pit,"""BOO"" 
REWARD
Missing from corner Spruce/Manzanita. Sugarloaf
Big Bear Valley
Since 11/15    "
461,Found Shopping Bag,Found a nice shopping bag at Trader Joes in Goleta Friday night. Describe it and I will get it back to you    
462,Kitten found 11/10/21,Sweet kitten found last night near Autozone on Hollister in Old town Goleta. No collar.    
463,Lost our dog when windy!,Please  help  us find our beautiful  Jack Russell  mix.  We would be greatful !  Reward  offered.    
464,Found Small Young Female Dog,Found small young female dog (mostly white with brown spots) in Hemet please send picture to identify your lost dog so we can get her to the rightful owner.    
465,Lost Dog,"Lost female black and white wired hair terrier. Her name is Zoe. She has a black mark in the shape of a heart on her chest. She lives in the 25000 block of Steiner Dr. If you see her contact Kreg @  show contact info
 or Calvin @  show contact info
.    "
466,FOUND OLDER SMALL DOG,"Hello we have found a very scared old small breed dog running around Hacienda dr near Costco
I currently have the dog with me however isn’t very friendly due to the circumstances 
Please contact me  show contact info
 if this could be your dog 
I will be taking him to the shelter in a few hours in hopes he’s microchipped if owner is not found
Golden blonde chihuahua mix    "
467,wetsuit,found last Sunday morning  in Isla Vista in the road . Respond to identify your suit.    
468,found cell phone and hat on cathedral oaks,"found iphone, baseball cap, and smashed sunglasses in the bike lane on cathedral oaks near winchester canyon this morning.  i left the hat at the scene with a note and my phone number.  I have the phone.  Contact me so I can get it back to you.    "
469,lost my bracelet,"I lost my bracelet in IV theater of UCSB on Monday. I took the HIST 2A class.
"
470,Lost VW key,"VW beeper key, black. Key pops out. Sometime early October, 2021.    "
471,"Found  1 ""Insta360 One X""","Found  1 ""Insta360 One X""

Give me details about ""Insta360 One X"" 
Was there a smart card in the unit?
Was there a video or videos on the unit.?
Was there a photo or photos on the unit.?
What where the video or videos taken of?
What where the photo or photos taken of?
Got a serial number?
When did you loose it?
Where did you loose it?    "
472,Lost Honda keys and house keysw/ lanyard,"Lost my keys attached to blue lanyard. The key is Honda and has 3 other house keys attached. There is also a black Maui emblem with the keys. 
Please call if found. I literally grabbed something out of my car yesterday and walked back home. I was parked on script crescent and mills way. Please if you find the keys lmk the lanyard and emblem are extremely sentimental to me. :(    "
473,Lost diamond earing,Gold heart earing 3 diamonds. Lost at the Town and Country Shopping Center. 11/26 4pm to 7pm could be anywhere. Walked through ALL the stores. My husband was Santa and he gave me the earrings for our 30th wedding anniversary.    
474,LOST Pomeranian Black White Mouth,"We lost our dog. His name is Paint. Black Pom, about three pounds. Last seen running around UCSB Baseball field on Friday, November 12, 2021. Please Call if you see him.    "
475,Lost drivers license Reward,"Lost Calif Drivers license.

Offering $40 reward if returned.  Lost near Los Carneros area.

Thanks.    "
476,Found apple airpods,Found apple AirPods on the Elwood/sands beach please contact me to arrange to return them to owner    
477,LOST orange and white cat - reward,"MISSING
ORANGE & WHITE CAT “Cannoli”

Description: Orange and white with striped tail and orange eyes. Just about 1 yr old, under 10 pounds, may have a green bowtie collar (breakaway collar that he pulls off sometimes so might not have collar on) is male, not neutered. No microchip.

Please spread the word! Cannoli was LOST on November 28, 2021 in Carlsbad, CA 92009 on Gibraltar St near La Costa ave. 

Message from owner: Cannoli is my absolute everything. He changed my life the day he came in it. I miss my big boy so very much and want more than anything to have him back. Please be on the lookout, he’s very friendly but a little scared of strangers. Please contact me ASAP if you have any information! Thank you so much, my boy needs to be fed.
"
478,LOST orange and white cat - reward,"MISSING
ORANGE & WHITE CAT “Cannoli”

Description: Orange and white with striped tail and orange eyes. Just about 1 yr old, under 10 pounds, may have a green bowtie collar (breakaway collar that he pulls off sometimes so might not have collar on) is male, not neutered. No microchip.

Please spread the word! Cannoli was LOST on November 28, 2021 in Carlsbad, CA 92009 on Gibraltar St near La Costa ave. 

Message from owner: Cannoli is my absolute everything. He changed my life the day he came in it. I miss my big boy so very much and want more than anything to have him back. Please be on the lookout, he’s very friendly but a little scared of strangers. Please contact me ASAP if you have any information! Thank you so much, my boy needs to be fed.    "
479,"$2,000.00 REWARD LOOK HERE","Australian cattle dog   $2,000.00 reward 

Male neutered 

Black head white body with spots 

Black bob tail 

35LBS 

Last scene in Escondido on the border of San Marcos  X  DonLee Pl., Cross Road auto Parkway train tracks headed westbound. 8/31/21 4:00 pm.

ACCIDENTALLY LEFT BEHIND AT SUPPLY STORE.

Possibly picked up by someone on the 78 westbound freeway that day.  Please help me find my dog.    "
480,LOST FEMALE HUSKY,"Shes black and white the original husky colors 
has blue eyes , last seen around the East side by Monica st and Pioneer Dr 
If seen message/call me Please and Thank you!    "
481,Lost jack Russel terrier,Please help!!    
482,Wedding Dress sold at Valley Thrift in Escondido,"Hoping someone sees this that can help! My mother passed away last year and I am getting married in February. Without my knowing, my dad donated her wedding dress that I was planning to use part of the fabric from on my wedding day as a way to have her “with me.” Valley Thrift said that it was sold. 
If you or anyone you know bought a thrifted wedding gown from Valley Thrift, I would love love love to buy it back! 
It is from the 80s, ruffly shoulders, with pink appliqué flowers.    "
483,Found cockatiel,"Found cockatiel in Valley Center. Normal grey.
Found on October 24, 2021.    "
484,Found Female Dog,"Please I need the peoples help in spreading the word about this dog I found....she's a sweetheart so I know her owners are missing her and she's missing  them...I have her at my house now but I don't know how long I'll be able to keep her...so please if you have any information call me or text me at  show contact info
 Erica    "
485,FOUND SWEET FEMALE DOG,"I found this female dog on oak and Brundage...she's a sweetheart so someone has to be missing her....please call me or text me if your the owner or have any information to where this dog lives..... show contact info


I don't know how long I'll be able to hold on to her...(if my situation was different I'd keep her in a heartbeat) she's the perfect  dog anyway 
Please I hope someone  has info .... show contact info
"
486,Found palm springs shock collar,Found your dog black dog she's sweet but misses you bad    
487,Chihuahua,Our daughters dog went missing on 11/11/21 please help her name is buttercup she was last seen by Palm st and beech oleander sunset area    
488,Lost Dog,"Brown and white Australian Shepherd mix small/medium size dog answers to Hashbrown. He slipped out of his collar at 13th and Chester Bakersfield please call  show contact info
,  show contact info
 or  show contact info
 a reward is being offered if found. Thank you, have a blessed day!    "
489,found-female husky,"White & black female husky, perhaps with some German Shepherd. Near Wilson Rd at Central SDA church on Friday night, Nov 12, 2021.  Has a collar.  If yours please call ASAP.  Thank you.    "
490,Mercedes keys fob,"Found set of keys on 111 give call  show contact info
 rod    "
491,Dog Found,"Brindle pit looking dog came and knocked on our screen door asking for some assistance. We gave him a place to catch his breath and drink some water but he had no dog tags. Need to find his owner ASAP  show contact info
"
492,Lost Small Dog,"Lost our precious dog ""Rio."" Please help us find my grandma's little dog. She is devastated! He was last seen in the arms of a little girl knocking on doors looking for the owner around 3pm He is a 10 year old imperial shitzu and did not have a collar on him. If you have Rio or know where he might be please call me at  show contact info
"
493,Lost Dog,Just moved to Bakersfield and our girl got out through a loose picket. Her name is Nala.    
494,Lost my friend,"I lost my friend, looking for a new friend. M in the north county here, need a F friend.    "
495,Found this beauty,"Blue pit found Christmas tree lane area, if u are missing one please let me know.. had it since last week!!    "
496,Found 2 female puppies,Found 2 female puppies on Country club drive 11/21    
497,Lost diamond hoop earring,Smaller white gold diamond hoop. Reward if found!!! Either around Walgreens on Hageman or Lake Ming first gate entrance side.    
498,Lost queensland,Lost my Queensland Heeler mix her name is duchess she is a light red lost her near Comanche dr in East Bakersfield I don't think she will go up to anybody she is kind of skittish two people she doesn't know if anybody has seen her or has her she we miss her I will offer a reward for her return I currently don't have any pictures of her on this phone but she is a smaller Queensland Heeler mix a light red mostly White you can contact me at 366 for 289 is my house number or my cell phone is 661 865 03 89 please ask for Brooke thank you    
499,Found dog,"Found a sweet and loving female dog on Wednesday and I’ve been searching for her owner. She isn’t chipped but is extremely well cared for so I’m hoping she has a family who is searching for her. Please contact me if you are missing this sweet baby or are I treated in fostering her. I can not keep her at my home much longer and I really do not want to bring her to the shelter.  show contact info
"
500,Lost Wave runner cover on I40 10/25/21,Was driving home 10/25 in horrid winds and the cover blew off our wave runner...we went back to try to find it but no luck! Hoping someone picked it up and is waiting for us to post this lost and found item!    
501,Lost: All Yellow Cockatiel: Reward $1000,"Olive is male, yellow lutino cockatiel 2 years old, approximately 12 inches long, with red cheeks. He was last seen around Ashley Falls on 10/26/2021. 

He could be anywhere at this point, or further. So far, he has not turned up in the SDHumane Society, Helen Woodward, Free Flight Bird Sanctuary. 

Cross posted on Pawboost and Facebook:

https://www.pawboost.com/landing/pet/GZs5EULRDzBySJ2WqYMTrRlJo0aHuWK7/lost-olive-san-diego-ca-92130?utm_source=facebook&utm_campaign=photo_post_link

https://www.facebook.com/1161144810596506/posts/4753472834697001

Olive does have 3 distinct songs he sings, one partially being Jingle Bells. 
Short audio/video clip here

https://drive.google.com/drive/folders/1a9SLOlqITNdB6G7rZ8Rxwtv92ubSOy6g?fbclid=IwAR0tZ-Md8z2ECk30EA_UgKL2UAiAnel8uNcE7upD9Uv-k73WF-kVJLKn_Ss    "
502,Lost: All Yellow Cockatiel: Reward $1000,"Olive is male, yellow lutino cockatiel 2 years old, approximately 12 inches long, with red cheeks. He was last seen around Ashley Falls on 10/26/2021. 

He could be anywhere at this point, or further. So far, he has not turned up in the SDHumane Society, Helen Woodward, Free Flight Bird Sanctuary. 

Cross posted on Pawboost and Facebook:

https://www.pawboost.com/landing/pet/GZs5EULRDzBySJ2WqYMTrRlJo0aHuWK7/lost-olive-san-diego-ca-92130?utm_source=facebook&utm_campaign=photo_post_link

https://www.facebook.com/1161144810596506/posts/4753472834697001

"
503,found keys on rosedale hwy overpass,"By Enger street by the church of Grace on Rosedale highway. Call  show contact info
 and leave and/ or  show contact info
 and leave a text or call describing the keys to prove ownership.    "
504,lost chihuaha tan & white,"Lost dog. Small white and tan chihuahua. She has big ears. She is about 4 pounds. She does have a silver collar on. 
She is fast and barks a lot
Please call her family if found 
Bakersfield ca, rosedale area by Norris middle school.
Please we miss her 
6-6-1-4-7-2-4-8-4-1    "
505,Found husky,Found female husky puppy near old farm and rosedale wearing a harness    
506,lost dog!!!!,Solo is missing and has been gone for 4 days now. He was attaby another dog and then ran away from merle haggard heading towards olive drive scared as hell. He was seen running alongside the 99 freeway.    
507,Sunglasses Found,"Hello, I found a pair of nice Oakley sunglasses on the Los Penasquitos Canyon Preserve Trail.

If you lost your sunglasses on a hike or bike ride and can describe them, (and when/where you lost them) please contact me.

Near the trail head by Sorrento Valley Pkwy.

I am glad to return them to their owner.

Email a reply to me here or inquire at Bastyr University    "
508,Found keys,Found keys near Walgreens on Palm Dr. Describe the lanyards and their yours.    
509,Lost wallet,"Lost my wallet last night. Reward for return. The contents is more important than the money. black wallet had paperwork in it I can identify. Call  show contact info
.    "
510,Have you seen me?,I am aware that this is a long shot. But here goes. I am desperate for information- has anyone seen this dog? I was in a bad situation at the end of 2019 and was forced to rehome him last minute. I found someone on Craigslist to take him and my cocker- with the agreement of updates and possibly just giving them temporary homes. Have lost contact shortly after and I am just trying to make sure they are ok- would be the greatest gift to see them both again.    
511,Lost gold earring Mission Creek Whitewater Preserve,I was hiking the Whitewater Canyon Route and lost of Gold earring with the green stone. They’re my favorite pair. If you happen to see it please get in touch. Thanks!    
512,Lost Orange Tabby Cat,"Her name is Dolores, and she was last seen near Ralph and Granvia Valmonte on Thursday, October 29. We found her collar and tag. In a neighboring yard but no sign of her. She is chipped. Please call or text with any info.    "
513,Found dog,"Found dog. Male. Not neutered. Very sweet. He was wearing a black harness when we found him. We are taking care of him until we find his owners or we find a shelter. Text or call me  show contact info


***we don’t live in the area, can anyone share this on nextdoor and Facebook?    "
514,Olympus TG-6 Camera on Weight Belt,I got in trouble snorkeling with a weight belt with over 16lbs yesterday in La Jolla next to the Marine Room.   I got out of breath and had to ditch the belt to stay afloat.   Unfortunately I also had a brand new Olympus TG-6 camera attached to it in a pouch.     I couldn't find it.     If you happen to find it please let me know.    I'd be very grateful.    Thanks!    
515,LOST: jump box/portable battery at Mira Mesa Blvd Arco,"Left a Halo Bolt portable external battery in parking spot outside Arco am/pm at 9320 Mira Mesa Blvd on Thursday night, Nov 12. Was in a small drawstring bag with some accessories. If found please call Tim  show contact info
"
516,Women's Sunglasses Found,"Found Female Sunglasses outside Apartment Building in UTC

It appears that the brand is Gentle Monster.

If you can describe the sunglasses and where/when you lost them, I am glad to return them to their rightful owner.

"
517,lost kitty,Black and white long hair kitty with a yellow collar is missing. Last seen at the flamingo heights community center in flamingo heights. His name is Tim Tim. He is an outdoor/indoor cat and is very friendly.    
518,Found Puppy in DHS Today Near Mission Lakes BLVD & Verbena DR,"Found this little guy today hanging out on my porch. No tags, no collar. He's pretty small... see sandal in photo for size comparison. Email me a photo of him so I know he's yours before I give him to a friend... or take him to a no-kill shelter.    "
519,Have you found my Grey kitty,Lost my Grey kitty he is male 8 months old beautiful Grey short hair. Lost him he ran away around Ramone and Cale abronia near the motel 6 downtown please if you know anything call me or send me email we miss our baby boy so much he is very special to my wife and I and will be so happy and there is reward thank you.    
520,"Found Visa debit card, Drivers license, and ADP time card","Black Visa debit card, California drivers license, and ADP time card found on ground near Ramon & Highland. 

Please tell me the name & address on the drivers license
And the name on the debit card
"
521,Alert Missing Pet Alert Lost Dog Black Cat,"Lost calico cat in Trumbull, CT - Cece has been missing for almost two months; there have been several sightings that we hope were her! Cece is a beautiful cat who has bright calico markings, white paws, a hot pink breakaway collar with a bell and silver tag. She is social but not friendly so will likely run if you approach her directly. She is very motivated by food, so that may be a way to attract her. Pictures would be appreciated if you spot her, we want to make sure we are tracking the right cat! Seen on Meadowview Drive, Woodlawn Road and Sterling Road. Please keep your eyes open so we can get her home before the cold weather sets in!!    "
522,Alert Missing Pet Alert Lost Dog Black Cat,"Lost calico cat in Trumbull, CT - Cece has been missing for almost two months; there have been several sightings that we hope were her! Cece is a beautiful cat who has bright calico markings, white paws, a hot pink breakaway collar with a bell and silver tag. She is social but not friendly so will likely run if you approach her directly. She is very motivated by food, so that may be a way to attract her. Pictures would be appreciated if you spot her, we want to make sure we are tracking the right cat! Seen on Meadowview Drive, Woodlawn Road and Sterling Road. Please keep your eyes open so we can get her home before the cold weather sets in!!    "
523,Alert Missing Pet Alert Lost Dog Black Cat,"Lost calico cat in Trumbull, CT - Cece has been missing for almost two months; there have been several sightings that we hope were her! Cece is a beautiful cat who has bright calico markings, white paws, a hot pink breakaway collar with a bell and silver tag. She is social but not friendly so will likely run if you approach her directly. She is very motivated by food, so that may be a way to attract her. Pictures would be appreciated if you spot her, we want to make sure we are tracking the right cat! Seen on Meadowview Drive, Woodlawn Road and Sterling Road. Please keep your eyes open so we can get her home before the cold weather sets in!!    "
524,Anyone know what this is?,"Solid piece of steel, about 70 lbs, about 3 1/2 ft long. 
Found this on the side of the freeway. Really wondering what it is or what it goes to... any ideas?
If it's yours let me know
"
525,Escaped Puppy,12 week old male puppy escaped yesterday near Roberts Lane and Oildale Drive. Please reply if you have any information.    
526,Found dog,"Found white dog with faded black spots, very friendly, might have pit in them.    "
527,Lost female tortoise shell calico,"NAME

Meow Meow
STATUS

LOST

SEX

Female
SPECIES

Cat
MESSAGE FROM OWNER

"" She is friendly but likely scared, so she may not be as friendly. She is my everything and I miss her terribly. I trusted a friend to watch her for 2 hrs , because I was told she would be well watched and looked after with love. that she was "" in good hands"" I have been looking everywhere and am seriously sick with worry. Meow Meow is my world and I love and miss her more than words can express. I would give everything I have to get her. I love her so much I hear her meow everywhere I go. Please if you have her or see her please help her return . ""

DESCRIPTION

tortious shell calico (brindle calico), green eyes, comes to Meow Meow. She is friendly but likely scared, so she may not be as friendly. She is my everything and i miss her terribly.I trusted a friend to watch her for 2 hrs , because I was told she would be well watched and looked after with love. that she was "" in good hands"" i have been lookong everywhere and am seriously sick with worry. Meow Meow is my world and I love and miss her more than words can express. I would give everything I have to get her .    "
528,Rehoming Dog,"I found this dog on 11/9/2021 On Bernard St. He looks 2 and isn't fixed, I can't keep him because he doesn't get along with my cats and he gets along well with dogs from what I've seen so far. I just can't keep him, so I'm looking for his forever home. If you're looking to adopt a baby please please text me im willing to meet you halfway or drop him off and want to make sure he's going to a good home.  If you're located outside of Bakersfield i won't be able to drop him off sorry    "
529,Orange male tabby,"This is Allie. He's been missing since 11/1.  We moved to the Norris Rd area by the airport from the coffee/Hageman area and he somehow managed to sneak out. Allie is a orange male tabby, almost 2 yrs old, very vocal, and he loves dogs. He has a creamy white on his chest and mouth and gold colored eyes.  He is a thin build, walks kind of stiff in his back legs, and can be grouchy sometimes.  He was bottle-fed and acts more like a dog than a cat. He is my best friend and I'm going crazy each minute that goes by and I can't find him. 
Plz, if seen, text or call  show contact info
.    "
530,LOST keys/ black purse $75 reward,"Small black purse with keys in them. The keys have a fab and a seahorse knife. Would love it all back, mainly the keys are what I want.    "
531,LOST WHITE CHIHUAHUA MIX,"4-11-21 LOLA IS STILL MISSING! Provide a picture of her and send it to our phones when contacting us to ensure it is her. Missing from back yard on Wednesday Oct.17th 2018
WHITE Chihuahua mix with tan markings, green eyes, freckled belly, pink nose and ears.
Wearing pink/black or black/pink collar with 2 tags when last seen. She's chipped!

CALL IMMEDIATELY-  show contact info
 or  show contact info

"
